puzzle_id,fen,key_moves,mate_in,rating,solution
5L7fD,3Q4/1p1b1rkp/p5p1/3pp3/3n2P1/2qBK3/P1P2P2/R6R w - - 4 27,h1h7,3,1571,h1h7 g7h7 a1h1 h7g7 d8h8
TfZXL,2r1r1k1/1p3ppp/p2p4/1q1P4/5R2/1P3Q2/P4PPP/5RK1 b - - 2 21,b5f1,3,1220,b5f1 g1f1 c8c1 f3d1 c1d1
EupUb,8/pp3p1k/6pp/8/2qP1Q2/1N3PP1/PPP2KbP/8 b - - 2 29,c4f1,3,1731,c4f1 f2e3 f1e1 e3d3 g2f1
xktzd,4r1k1/pp1q4/5Q2/2p5/8/8/PP2rPPP/R2R2K1 b - - 2 31,d7d1,3,1302,d7d1 a1d1 e2e1 d1e1 e8e1
6U7eQ,6k1/p2Q2pp/2R4q/3p3r/3Pp2P/P3PpP1/1P3P2/6RK b - - 0 30,h5h4,3,1109,h5h4 g3h4 h6h4 d7h3 h4h3
Weqis,8/p3R3/1p4p1/3pP3/1P1P1k2/4rr2/3K4/6R1 w - - 6 43,e7f7,3,1352,e7f7 f4e4 g1g4 f3f4 g4f4
SpOCj,1k4r1/pppQ1p2/2p3b1/6q1/P6n/1P1P4/2P2P2/4RR1K w - - 0 31,e1e8,3,968,e1e8 g8e8 d7e8 g5d8 e8d8
Gp95A,8/5ppk/8/2P1bP2/r7/3R4/4r1B1/6RK b - - 2 37,a4h4,3,1103,a4h4 d3h3 h4h3 g2h3 e2h2
IUIp8,5rk1/1ppQ1ppp/1p6/4p3/4P3/5R1P/1rq2PP1/3R2K1 w - - 2 23,d7f7,3,1412,d7f7 f8f7 d1d8 f7f8 f3f8
OLcdw,1kr5/4QR2/p2p4/2qP4/1p6/1B3P2/PPP3r1/2KR4 b - - 2 26,g2c2,3,1446,g2c2 c1b1 c2c1 d1c1 c5c1
jKxlC,8/p5bk/3Q2pp/4p3/4Pq1r/2PP3B/PP3P2/R3N1RK b - - 0 26,h4h3,3,1717,h4h3 h1g2 h3h2 g2f1 h2f2
Uanei,8/bpk4p/2p5/p7/5N1p/P2R1P1P/1P3PK1/1r6 w - - 3 40,f4e6,3,1272,f4e6 c7b6 d3b3 b6a6 e6c7
j7RR2,5rk1/pp3ppp/8/6q1/2rp4/5Q2/PPP3PP/4RRK1 w - - 0 23,f3f7,3,1251,f3f7 f8f7 e1e8 f7f8 f1f8
Zi82h,r2qr1k1/p2b2p1/1pnb1pQp/3p1pN1/3P1P1P/P1P1B1P1/1P6/R3KN1R w KQ - 6 19,g6h7,3,1165,g6h7 g8f8 h7h8 f8e7 h8g7
5iYEA,6k1/3n1ppp/8/5N2/6P1/7P/qrP2P2/4R1K1 w - - 0 28,e1e8,3,1155,e1e8 d7f8 f5e7 g8h8 e8f8
5Apap,2r3k1/2q2p2/2p3r1/8/4P2P/P1Q2PP1/1PPR3K/5R2 b - - 4 31,c7g3,3,1417,c7g3 h2h1 g3h3 d2h2 h3f1
hSP0a,1k2r2r/p5p1/1p4p1/8/1Q1P1q2/2P4B/PP3PK1/4RR2 b - - 0 25,f4g5,3,2120,f4g5 g2h2 h8h3 h2h3 e8h8
7KUcH,3r1r2/1p1b4/p1pp1pPk/4pP2/4PbK1/P1PP4/BP6/R7 w - - 0 36,a1h1,3,1074,a1h1 f4h2 h1h2 h6g7 h2h7
33e2M,r4rk1/pp4p1/4R2p/3Q4/7q/8/PP3PPP/R5K1 b - - 0 22,h4f2,3,990,h4f2 g1h1 f2f1 a1f1 f8f1
jHOOJ,5r2/pp2r2k/2pp1p1p/4q3/4PRQP/8/P7/6RK w - - 4 29,g4g6,3,1534,g4g6 h7h8 g6h6 e7h7 h6f8
nDJpy,r1b2r1k/pp2N1pp/8/4p3/8/1B4P1/PPP5/2KR4 w - - 0 23,e7g6,3,1433,e7g6 h7g6 d1h1 c8h3 h1h3
V8fzs,3r3r/pp5p/2p1p1p1/2P4P/1P1b1Pk1/P2B2P1/5K1R/7R w - - 0 33,f2g2,3,1790,f2g2 d4f6 h2h4 f6h4 h1h4
uWHMK,2krr3/ppp4p/2b2N2/6p1/3q4/1Q1B2R1/PPP2R1P/6K1 b - - 4 25,e8e1,3,1217,e8e1 d3f1 e1f1 g1f1 d4d1
T7oZk,8/2R4p/6pk/8/5KPP/r4n2/8/8 w - - 5 62,g4g5,3,956,g4g5 f3g5 h4g5 h6h5 c7h7
4k37m,1r1q1rk1/p1p2ppp/2nb1B2/1B1Pp3/4P3/5P2/PP3P1P/R5RK w - - 0 21,g1g7,3,2120,g1g7 g8h8 g7g8 h8g8 a1g1
04ccX,6k1/pb3p2/6pQ/3q4/8/3Br3/PPP3PP/6RK b - - 2 29,d5g2,3,1479,d5g2 g1g2 e3e1 d3f1 e1f1
P2GVI,8/5k1p/1Bn5/2Pp1p1K/3P1P2/6P1/4r3/3R4 b - - 0 37,e2h2,3,2200,e2h2 h5g5 c6e7 g3g4 h7h6
guM28,rn6/1bpp2kp/pp2p1p1/4Nr2/3P3q/2N3P1/PPPQ1P1P/R4RK1 b - - 0 15,h4h2,3,2066,h4h2 g1h2 f5h5 h2g1 h5h1
ATwdm,1r2b1k1/6pp/2p5/R1PpPp2/3Bn3/4PN2/4BPPP/7K b - - 0 27,b8b1,3,963,b8b1 f3e1 b1e1 e2f1 e1f1
c2aUz,2rr2nk/2q4b/5p2/p1n5/2p2P1Q/2B5/PP6/K5R1 w - - 2 40,c3f6,3,1440,c3f6 g8f6 h4f6 c7g7 f6g7
Ok4rg,Q3n1k1/p4ppp/b7/8/2P2B2/2N5/Pq3bPP/3R1K1R b - - 0 21,a6c4,3,1419,a6c4 d1d3 c4d3 c3e2 b2e2
TRCBa,7k/R7/8/4n3/8/p2r4/2N2PPK/8 b - - 5 39,e5g4,3,999,e5g4 h2g1 d3d1 c2e1 d1e1
9VaWS,4k1nr/p1p1bpp1/7p/4R3/8/2P3PP/Pr3PB1/3R2K1 w k - 1 21,g2c6,3,1345,g2c6 e8f8 d1d8 e7d8 e5e8
JLLNz,3n2r1/k1p4p/P6q/3P1pr1/1P2p3/N3Pn1P/R4QP1/3R1B1K b - - 6 37,h6h3,3,1373,h6h3 g2h3 g5g1 f2g1 g8g1
knJXz,4r3/5k2/Q3bp1r/p2p1p2/3P1n2/2P3R1/P4P1P/6RK b - - 1 35,h6h2,3,1547,h6h2 h1h2 e8h8 g3h3 h8h3
5IKOX,7k/R7/p4K2/r6p/7P/8/8/8 w - - 12 49,f6g6,3,1493,f6g6 a5b5 a7a8 b5b8 a8b8
OiFeW,2kr1R2/p1p3pp/2p5/4P3/3P4/PQP1q3/P4nPP/1R4K1 b - - 2 24,f2d1,3,2332,f2d1 f8f2 e3f2 g1h1 f2e1
wFhA9,4r1k1/p4ppp/Q1p5/8/8/1P3P2/PBq3PP/2R4K b - - 2 26,c2c1,3,1401,c2c1 b2c1 e8e1 a6f1 e1f1
UZIJ3,8/p2k1ppp/P1b5/6n1/3P4/B4PP1/P2Pr2P/1R2R2K b - - 6 31,c6f3,3,1417,c6f3 h1g1 g5h3 g1f1 e2f2
vlREF,1k3r2/p5p1/1p3q2/P6p/1R1p4/7Q/2P1rPPP/5RK1 b - - 0 29,f6f2,3,1446,f6f2 f1f2 e2e1 f2f1 e1f1
QSr8o,5r1k/6b1/1N3pP1/1P1PpQ2/4P2K/p6P/P4Pq1/8 w - - 1 43,f5h5,3,975,f5h5 g7h6 h5h6 h8g8 h6h7
7kVvO,1r5k/6pp/4pq2/p2p4/P1rP4/2P3Q1/5P1P/5K2 w - - 0 27,g3b8,3,815,g3b8 c4c8 b8c8 f6d8 c8d8
xaSCX,8/7p/6pk/p3p3/4Pb2/2q4P/Q3R1P1/6K1 b - - 3 46,c3c1,3,1849,c3c1 g1f2 f4g3 f2g3 c1f4
vK0FU,1r1qrn2/pb6/1p3npk/2pP1p2/2P5/3PNB2/P2Q1PPP/R4RK1 w - - 0 20,e3f5,3,1040,e3f5 h6h7 d2h6 h7g8 h6g7
spTLD,8/5p2/4p1pk/p7/P1PQ4/1P2p1P1/4q3/7K w - - 8 55,d4h8,3,1550,d4h8 h6g5 h8h4 g5f5 h4f4
8d0cX,r3k2r/ppp1np2/1bn5/3p1qP1/6p1/1BN3P1/PPP1N1K1/R1B1QR2 b kq - 0 16,h8h2,3,1810,h8h2 g2h2 f5h7 h2g2 h7h3
6ygbw,8/6pk/1R4bp/7P/2r5/4K1P1/8/8 w - - 5 40,h5g6,3,975,h5g6 h7h8 b6b8 c4c8 b8c8
3c74q,6k1/1p3ppp/3p1n2/4p3/1p1qP3/1P1P3P/2r2PPK/R7 w - - 0 26,a1a8,3,485,a1a8 c2c8 a8c8 f6e8 c8e8
VL64S,5Q2/6pk/p3Kp1p/4p1r1/7r/8/8/8 w - - 2 37,e6f7,3,1302,e6f7 h6h5 f8g8 h7h6 g8h8
tUP0Q,k5nr/pp1Q1ppp/3b1q2/2p5/8/1P5B/P1PP1PKP/4R3 w - - 4 21,e1e8,3,1864,e1e8 d6b8 e8b8 a8b8 d7c8
LOqUS,4r3/p6k/6Rb/1p2pB1Q/8/1P2q3/PBP5/RK6 b - - 2 29,e3e1,3,942,e3e1 h5d1 e1d1 b2c1 d1c1
iU0yn,2k5/1p1r2Rp/pQp5/P2pr3/1P3n2/7q/7N/R6K w - - 2 37,g7g8,3,962,g7g8 e5e8 g8e8 d7d8 b6d8
4LWzp,1r3brk/4p2p/p2p4/1p3RpR/2q1Q1PN/P6P/1PP4K/8 w - - 2 30,h5h7,3,1812,h5h7 h8h7 f5f7 h7h8 e4h7
ddXRd,6rk/pp1b1q2/2pBp3/3pP2r/P1P1p3/1P2P2B/4QP1K/R5R1 b - - 1 28,h5h3,3,1432,h5h3 h2h3 f7h7 e2h5 h7h5
thxrS,2rr1qk1/8/p3p1p1/1p1bP1Q1/2pP3P/PnP5/1P3P2/R3K1R1 w Q - 0 28,g5g6,3,1279,g5g6 g8h8 g6h5 f8h6 h5h6
S6dVz,8/p1p4r/1p2QpkB/8/6PK/5q2/PP5P/8 w - - 1 39,e6g8,3,2038,e6g8 g6h6 g4g5 f6g5 g8g5
wSC5f,3r4/p3Qpk1/2R1p2q/8/8/7P/P4PP1/6K1 b - - 1 33,d8d1,3,967,d8d1 g1h2 h6f4 g2g3 f4f2
ybIFP,4rrk1/pp1n1Npp/2b1Q3/5p2/q1BP4/4P3/5PPP/2B2RK1 w - - 5 20,f7h6,3,1205,f7h6 g8h8 e6g8 f8g8 h6f7
iNtW9,3R4/p4Qbk/6pp/2r1P3/5P2/5N2/4q1PP/7K b - - 0 31,c5c1,3,1495,c5c1 f3g1 c1g1 h1g1 e2e1
Zcnmr,7k/1p2Nrpr/2ppR2p/p7/P1q1P3/7P/1PP3PK/8 w - - 0 26,e7g6,3,970,e7g6 h8g8 e6e8 f7f8 e8f8
tiAvQ,4R3/kp6/p5p1/2R5/6B1/1Pp5/P1P2rP1/1K6 b - - 0 35,f2f1,3,436,f2f1 e8e1 f1e1 g4d1 e1d1
nckpi,8/7p/4P3/5Qpk/3r4/1p4P1/1P2qP1P/2K4R b - - 0 36,e2d2,3,2064,e2d2 c1b1 d2d1 h1d1 d4d1
mz111,4r1k1/ppn2ppp/1bp5/3p4/5Q2/3P2P1/PPP1q2P/1K1R1R2 w - - 2 21,f4f7,3,1114,f4f7 g8h8 f7f8 e8f8 f1f8
1thIZ,4kb1N/p2b2pp/Q2p4/2p5/1r1q1P2/1P6/P2B1nPP/RN3RK1 b - - 5 21,f2h3,3,1328,f2h3 g1h1 d4g1 f1g1 h3f2
PgB6x,r5k1/5ppp/3pr3/2p5/8/1q6/1P3PPP/R3R1K1 w - - 0 24,a1a8,3,762,a1a8 b3b8 a8b8 e6e8 e1e8
pWfKL,5rk1/4Q1pp/p3p3/1p6/5q2/2N5/PP3PPP/3R2K1 b - - 0 24,f4f2,3,860,f4f2 g1h1 f2f1 d1f1 f8f1
QlsQO,r3k2r/p1pb1ppp/4p3/q7/p1PPQ1N1/P3P3/1K3PPP/R4B1R b kq - 0 18,a5d2,3,1766,a5d2 e4c2 a8b8 b2a2 d2c2
OzOa5,8/R5pk/1p4np/3N1p2/P7/1r4PP/5PK1/n7 w - - 9 33,d5f6,3,888,d5f6 h7h8 a7a8 g6f8 a8f8
z5SBg,1k4r1/pp6/3p4/Q1R5/5B2/5bNP/Pq4PK/n7 w - - 0 32,a5c7,3,1558,a5c7 b8a8 c7c8 g8c8 c5c8
LGhIQ,r1b2rk1/2pp1ppn/p1p5/3Np3/4P3/3P4/PPPK1PP1/R6R w - - 0 15,d5e7,3,1416,d5e7 g8h8 h1h7 h8h7 a1h1
Z0ECh,4r1k1/p1Q2p1p/b7/5pp1/1p1P4/1B3P2/PP2q1PP/R5K1 b - - 1 28,e2e3,3,1513,e2e3 g1h1 e3e1 a1e1 e8e1
S4yxM,rn3k1r/5ppp/5n2/qN1p1b2/p2P4/4QP2/PPP3PP/1K1RR3 w - - 0 19,e3e7,3,1284,e3e7 f8g8 e7e8 f6e8 e1e8
8vUqB,4r1k1/6pp/1Q6/3p4/p2P4/8/PP1q1RPP/6K1 b - - 0 28,e8e1,3,1467,e8e1 f2f1 d2e3 g1h1 e1f1
sSdZd,2Rrk3/pp2br1p/4Q1p1/2B5/7q/1P2P3/P4PPP/2R3K1 b - - 7 21,h4f2,3,1123,h4f2 g1h1 f2f1 c1f1 f7f1
hdjbg,1r3r1k/5p2/p1Rp1q1p/2bPp1pQ/4P3/7P/P1P2PPB/5RK1 b - - 4 23,f6f2,3,1665,f6f2 f1f2 b8b1 h5d1 b1d1
XFVKK,7r/1pk1bpp1/3p1p2/1R1P4/2PqB1r1/8/4QP1N/1R5K b - - 0 28,h8h2,3,2077,h8h2 h1h2 d4e5 f2f4 e5h5
6hplC,3R4/8/p2Nk3/P1K1P3/1P4r1/2n5/8/5q2 w - - 0 48,d8e8,3,1389,d8e8 e6d7 e5e6 d7c7 e8c8
ZJvdX,5k2/7R/1p3B1p/2p5/5p1N/2P4P/3n2PK/1r6 b - - 5 38,d2f1,3,1605,d2f1 h2g1 f1g3 g1f2 b1f1
tEFww,4r1k1/pR5p/2p1r1p1/8/2Q1Pbp1/5P2/P4B1q/3R1K2 w - - 0 31,c4e6,3,1644,c4e6 e8e6 d1d8 e6e8 d8e8
nKPAR,6rk/p1p4p/2p2b1r/5N2/4Qp2/2P2PqP/PP3RP1/5R1K b - - 6 29,h6h3,3,1360,h6h3 g2h3 g3h3 f2h2 h3f1
cNb6Y,2R5/pp6/5k1B/3pN1p1/3P2P1/Pr5P/6K1/3r4 b - - 0 41,d1d2,3,1106,d1d2 g2f1 b3b1 c8c1 b1c1
LBJe2,3r1rk1/1p3ppp/p3b3/3NR2Q/2Bb4/8/PP3qPP/R6K w - - 2 20,d5e7,3,1509,d5e7 g8h8 h5h7 h8h7 e5h5
fCVy7,8/r5pk/7p/6PP/3q1P2/8/2R3K1/8 w - - 1 43,g5g6,3,919,g5g6 h7h8 c2c8 d4d8 c8d8
EE7Ik,3QNk2/5r1p/1p2p1p1/p7/P1P3n1/5q2/7P/R5K1 w - - 4 37,e8c7,3,2343,e8c7 f8g7 c7e6 g7h6 d8g5
Lghkn,1r6/p5kp/P7/1r1p1Q2/3Pp3/2Pq2P1/R4P1P/R5K1 b - - 0 33,b5b1,3,1606,b5b1 a1b1 b8b1 g1g2 d3f1
I6lJL,6k1/p4p1p/1p3q1P/6r1/3nr3/3K4/PP6/2R1R3 w - - 0 35,c1c8,3,1591,c1c8 f6d8 c8d8 e4e8 e1e8
9k0c6,k7/1p6/1K5R/p6p/1b6/3r4/7P/8 w - - 0 47,h6h8,3,856,h6h8 b4f8 h8f8 d3d8 f8d8
be7cw,2k1B2Q/pp2bp1p/1q6/8/5P2/8/PP3nPP/R1B2RK1 b - - 2 20,f2h3,3,1373,f2h3 g1h1 b6g1 f1g1 h3f2
sN34x,6k1/4n2p/1pR5/8/rP6/4P3/1R3PPP/6K1 b - - 0 34,a4a1,3,994,a4a1 b2b1 a1b1 c6c1 b1c1
qLRiT,2kr3r/R1p5/1n2p3/8/3PQ1pp/2P1K3/1q3PP1/7R w - - 0 30,e4b7,3,1755,e4b7 c8d7 b7c7 d7e8 c7e7
Ss6bR,5rk1/pp4p1/1qn1R2p/3Q4/8/8/PPP2PPP/R5K1 b - - 0 18,b6f2,3,1130,b6f2 g1h1 f2f1 a1f1 f8f1
jO597,7R/3Q4/5rp1/pp1B2k1/4Pb2/qP1R1p2/5P2/4K3 b - - 0 41,a3c1,3,1798,a3c1 d3d1 f4d2 e1f1 c1d1
BYV3x,6k1/1p4pp/pQ2Rpn1/8/8/5qPP/P4P1K/3r4 w - - 1 29,e6e8,3,1224,e6e8 g6f8 b6e6 g8h8 e8f8
zfRnV,r1b3k1/1p1p2pp/4pr2/p3n3/4Pn1q/P1NBQPR1/1PPN1P1P/6RK b - - 12 20,h4h2,3,1836,h4h2 h1h2 f6h6 g3h3 h6h3
Q0Yx3,2r1r1k1/pp3pp1/4b2p/8/1PPnRq2/P1N2N2/1B1P1KPn/R2Q1B2 b - - 6 22,h2g4,3,1812,h2g4 f2g1 d4f3 g2f3 f4h2
Ipuks,3Q4/8/8/8/8/6p1/5k1p/7K b - - 0 63,g3g2,3,1061,g3g2 h1h2 g2g1q h2h3 g1g3
swp2d,r5k1/pp1b1pp1/7p/2p3qr/2P1Bp2/2BP1P2/PP3QPP/R5RK b - - 3 22,h5h2,3,1122,h5h2 h1h2 g5h5 f2h4 h5h4
IlfCQ,8/RR3p2/1p3k2/4n1pp/8/6KP/Pr4P1/8 b - - 3 36,h5h4,3,1208,h5h4 g3h2 e5f3 h2h1 b2b1
Llzzp,3r1k2/pQ1R2p1/4p2p/4b3/5q2/1B6/P4PPP/6K1 b - - 6 30,f4c1,3,1374,f4c1 b3d1 c1d1 d7d1 d8d1
KhET3,N5k1/6p1/p2p3p/1ppPp1q1/1PP1Pn2/P2BKP1b/5Q2/6R1 b - - 3 30,f4d5,3,1978,f4d5 e3e2 d5c3 e2e1 g5c1
yb9Ep,6k1/5pp1/7p/3p1PPn/1PpPp3/2PbP1QP/1q6/1r2B1RK w - - 1 35,g3b8,3,978,g3b8 g8h7 g5g6 f7g6 f5g6
GNumx,8/pppK2pk/3p1rN1/5PRp/1PP1qP2/P6P/8/8 w - - 10 43,g5h5,3,1156,g5h5 h7g8 h5h8 g8f7 h8f8
5JAE8,7k/2r5/R6K/1r6/7p/8/P6P/8 w - - 1 46,a6a8,3,520,a6a8 b5b8 a8b8 c7c8 b8c8
5xhCc,r1r1b3/p5p1/4p1k1/1p1pPpB1/2pP4/2P2BP1/PP3PK1/7R w - - 7 35,f3h5,3,1465,f3h5 g6g5 f2f4 g5h6 h5e8
tayQ5,3r4/5Bpk/1p2R2p/8/8/2n5/P2r4/K3R3 w - - 3 43,f7g6,3,978,f7g6 h7h8 e6e8 d8e8 e1e8
TnWxp,r1b4k/pp3rb1/2p1p2n/3pqB1R/3n4/2N5/PPPQ4/2K3R1 w - - 0 27,d2h6,3,2418,d2h6 g7h6 h5h6 f7h7 h6h7
qjgUr,5rk1/p4p2/1p2pPp1/2p1P2R/2P1b1P1/3r4/P2Q3P/q2B1K2 w - - 0 29,h5h8,3,1447,h5h8 g8h8 d2h6 h8g8 h6g7
dpdoy,8/8/p3R3/kp4N1/2n3qP/2P3P1/PP3r2/KR6 w - - 11 39,b2b4,3,1361,b2b4 a5a4 e6a6 c4a5 a6a5
HLG96,r5k1/3n2pp/2p5/2Pp4/3P4/2R1pQ2/6PP/7K b - - 0 31,a8a1,3,1189,a8a1 c3c1 a1c1 f3d1 c1d1
wTRFb,1r3rk1/p1R2p2/3p2bp/2bP2p1/3Q4/5BB1/4RPPP/6K1 b - - 0 24,b8b1,3,1206,b8b1 d4d1 b1d1 e2e1 d1e1
RXHLV,2q5/5p2/6k1/1R2P1N1/PP3P1K/6P1/8/8 b - - 4 63,c8h8,3,944,c8h8 g5h7 h8h7 h4g4 h7h5
8rKEx,3r4/3rqpkp/p3b1p1/1p1pPpQ1/7R/1P5P/P4PP1/3R2K1 w - - 12 28,g5h6,3,1012,g5h6 g7g8 h6h7 g8f8 h7h8
Z5z68,r4r1k/p5p1/1p2R1pp/8/3N2Pq/1QP5/PP4PP/4R1K1 b - - 0 21,h4f2,3,1403,h4f2 g1h1 f2f1 e1f1 f8f1
fhsSs,k6r/1r6/pBQ5/P1Np3q/3P4/2P2p2/1P3R1P/6K1 b - - 7 41,h5g5,3,2057,h5g5 g1h1 g5c1 f2f1 c1f1
rFpko,2r1k2r/1Q2npp1/4p3/1pp1P2p/8/P7/1q3PPP/3R1RK1 w k - 0 23,b7d7,3,1515,b7d7 e8f8 d7d8 c8d8 d1d8
jaTuM,8/3bbp2/1p2p3/p3Pk2/1P2NP2/P3KBp1/8/8 w - - 0 39,f3h5,3,2283,f3h5 e7c5 b4c5 g3g2 e4g3
pH4U1,4r2k/p2Q1Rpp/2pq4/5p2/3P1p2/2PB1P2/PP4P1/7K b - - 0 24,e8e1,3,1761,e8e1 d3f1 e1f1 h1h2 d6h6
5XJIg,4q3/1p4pk/p2Q3p/3K1P2/3B2PP/8/1P6/1b6 b - - 2 49,b1a2,3,2000,b1a2 b2b3 a2b3 d5c5 e8b5
PSwHx,r4r2/4qp1k/p3p2p/1p1p4/1b1PnP1Q/2N1R3/PPP2P1P/2K3R1 w - - 3 23,h4h6,3,1839,h4h6 h7h6 e3h3 e7h4 h3h4
5UTsn,1rq3r1/5ppk/b3p2p/p2pN2P/PbPn2Q1/1P1P4/3N1PP1/3R1RK1 w - - 0 28,g4g6,3,2071,g4g6 f7g6 h5g6 h7h8 e5f7
wNQYk,8/1Q6/3p3P/kn2p3/2B1P3/3P1P2/KPq2P2/3R3R b - - 5 32,b5c3,3,1559,b5c3 a2a1 c2a4 c4a2 a4a2
Clmwd,6k1/p1q3p1/1pp2pQp/3b2n1/PP1P2N1/6P1/5P1K/5r2 w - - 0 28,g4f6,3,1795,g4f6 g8h8 g6e8 d5g8 e8g8
waI0l,5r1k/p5p1/1qp4p/P7/8/1PQ5/5PPP/4R1K1 b - - 0 34,b6f2,3,1084,b6f2 g1h1 f2f1 e1f1 f8f1
7arcp,2r2r1k/2p1q1p1/p5Qp/2p4P/4B3/P1B1P3/1P3PpK/2R1R3 b - - 0 28,e7h4,3,1696,e7h4 h2g2 f8f2 g2g1 h4h2
Sezo8,6k1/5pp1/4p2p/3N4/7P/3Q2PK/r1p2r2/8 w - - 0 37,d5e7,3,1079,d5e7 g8h8 d3d8 h8h7 d8g8
QtKhC,6k1/5Rp1/p1qNp1p1/1p2P3/3P4/5Q1P/P3nPPK/2r5 b - - 2 35,c1h1,3,1722,c1h1 h2h1 c6c1 h1h2 c1g1
rocIq,r2qk2r/1pp2pp1/p1p5/2bPN3/3P4/2P3p1/PP2QPP1/RNB2RK1 b kq - 0 12,h8h1,3,1725,h8h1 g1h1 d8h4 h1g1 h4h2
2zizX,5r1k/7p/3P4/1R4p1/2p5/2PRqBQ1/6PP/7K b - - 0 35,e3c1,3,1595,e3c1 d3d1 c1d1 f3d1 f8f1
dHSJ9,r1bqnbkr/pppp2pp/2n5/4P3/3p4/5N2/PPP1QPPP/RNB1K2R w KQ - 3 8,e2c4,3,1550,e2c4 d7d5 e5d6 c8e6 c4e6
9YrEW,r3k2r/p3nppp/bqp1p3/2bpP3/1P6/2P4N/P2N1PPP/R1BQK2R b KQkq - 0 10,c5f2,3,1304,c5f2 h3f2 b6e3 d1e2 e3e2
CfMdM,5rk1/p1p3pp/2p5/2Pp1b2/2qB4/2N5/P2Q2PP/5RK1 b - - 9 24,c4f1,3,1266,c4f1 g1f1 f5d3 f1e1 f8f1
k3NKD,4rrk1/2p2qpp/p3P3/8/2PQ4/2N1R3/PP4PP/4R1K1 b - - 0 22,f7f2,3,1232,f7f2 g1h1 f2f1 e1f1 f8f1
EXrRH,8/p2k2b1/1pR1p1p1/3pPnP1/3p1P2/P4q2/1P1B1Q2/N1R2K2 b - - 8 33,f5g3,3,1584,f5g3 f1e1 f3h1 f2f1 h1f1
K5wfr,r1r4k/5pbP/p2p4/2qQp2R/4P1P1/1P3P2/PP4B1/1K1R4 b - - 0 26,c5c2,3,1159,c5c2 b1a1 c2c1 d1c1 c8c1
vYVCP,4Qrk1/1pp4p/1p1p2p1/1P5r/8/2P2P1q/P4PRP/6RK w - - 2 25,g2g6,3,1752,g2g6 h7g6 e8g6 g8h8 g6g7
xdfM0,8/6PR/1p6/2p4P/3p3B/4pk2/PPP3r1/5K2 b - - 6 41,e3e2,3,1449,e3e2 f1e1 g2g1 e1d2 g1d1
BIj1W,1r3rk1/5p2/4pPp1/1p3qQR/1P6/8/6PP/1R5K w - - 5 36,h5h8,3,1414,h5h8 g8h8 g5h6 h8g8 h6g7
uJJGK,6k1/R4p2/p4Qp1/1bqP3p/2p2P1P/6P1/1P4B1/3RK3 b - - 0 35,c5e3,3,1644,c5e3 e1f1 c4c3 d1d3 b5d3
dV1dB,6rk/1b3p1p/4pPpQ/p3q3/1p1p2P1/3B1R2/1PP4P/5K2 w - - 0 30,h6h7,3,2277,h6h7 h8h7 f3h3 e5h5 h3h5
E9mQ8,b2r4/p2p1kpQ/1p2p2p/5P2/1P6/2b1P1q1/P5P1/3R1R1K w - - 1 29,f5e6,3,1676,f5e6 f7e6 h7f5 e6e7 f5f7
NlEOY,8/Q1R3pk/3q2np/3bn3/8/7P/P4PP1/6K1 w - - 0 35,c7g7,3,1290,c7g7 h7h8 g7h7 h8g8 a7g7
gPBgU,1k2r3/1b2P3/pQ6/3p4/3N2p1/2Pq4/PP3n1K/R7 w - - 0 39,d4c6,3,1667,d4c6 b8c8 b6d8 e8d8 e7d8q
brEfK,6k1/7p/2pNp1p1/P2nP3/2K5/Pr4P1/7P/7R b - - 4 33,b3c3,3,1332,b3c3 c4d4 c6c5 d4e4 c3e3
XS3EY,6rk/1p3pr1/4b2p/p2pPB1Q/2pN4/2P1b1P1/Pq3PK1/R6R w - - 2 30,h5h6,3,892,h5h6 e3h6 h1h6 g7h7 h6h7
sFN7R,1rb2rk1/pp1n2pp/2p1p3/6q1/2BP4/8/PPP1Q1PP/3R1RK1 w - - 0 15,e2e6,3,1794,e2e6 g8h8 f1f8 d7f8 e6g8
L6ayn,6rk/1ppb3p/8/p1pPp1r1/2P1Q2q/3B1P2/PP3RPP/6RK b - - 11 26,h4h2,3,1467,h4h2 h1h2 g5h5 e4h4 h5h4
I5ikM,2Rb2rk/pp3prp/3p1p1Q/3NpP2/4q3/6R1/PPP2P1P/2K5 w - - 2 27,h6g7,3,2153,h6g7 g8g7 c8d8 g7g8 g3g8
4bYUe,b7/Q2R1pp1/4N2p/3pk2q/8/3KPR2/2r2PP1/8 b - - 2 32,h5g6,3,1659,h5g6 f3f5 g6f5 e3e4 f5e4
uls9y,2r3k1/pp3rpp/8/3Q4/4P3/2q5/P5PP/5R1K w - - 0 28,d5f7,3,916,d5f7 g8h8 f7f8 c8f8 f1f8
m2yQM,5rk1/2q2ppp/p2bb3/4R3/2pBP3/P4NQ1/2r3PP/5RK1 w - - 0 23,g3g7,3,1848,g3g7 g8g7 e5g5 g7h6 d4g7
ubOZM,5r2/p1p2q2/2p4k/2P1p3/6Q1/4Pp1P/PP1r1P1K/6R1 w - - 0 30,g4g5,3,1707,g4g5 h6h7 g5h4 f7h5 h4h5
4D3jt,1kq5/pp2R1p1/4R3/8/1Q4P1/2P3P1/P4P1K/3r4 b - - 0 34,c8h8,3,990,c8h8 e6h6 h8h6 h2g2 h6h1
dycjI,4r1k1/1b1R1p1p/p5pb/Bp6/8/1BP4P/PP3PP1/6K1 b - - 3 24,e8e1,3,952,e8e1 g1h2 h6f4 g2g3 e1h1
